id,contestId,index,title,rating,tags
1863I,1863,I,Redundant Routes,3500.0,"['constructive algorithms', 'dp', 'trees']"
1863H,1863,H,Goldberg Machine 3,3500.0,"['dp', 'trees']"
1863G,1863,G,Swaps,2800.0,"['combinatorics', 'dp', 'graphs', 'math']"
1863F,1863,F,"Divide, XOR, and Conquer",2600.0,"['bitmasks', 'dp', 'math']"
1863E,1863,E,Speedrun,2100.0,"['brute force', 'dfs and similar', 'dp', 'graphs', 'greedy', 'math', 'sortings', 'two pointers']"
1863D,1863,D,Two-Colored Dominoes,1400.0,"['constructive algorithms', 'greedy']"
1863C,1863,C,MEX Repetition,1100.0,"['implementation', 'math']"
1863B,1863,B,Split Sort,1100.0,"['greedy', 'math', 'sortings']"
1863A,1863,A,Channel,800.0,"['greedy', 'implementation']"
1862G,1862,G,The Great Equalizer,2000.0,"['binary search', 'data structures', 'math', 'sortings']"
1862F,1862,F,Magic Will Save the World,1800.0,"['binary search', 'bitmasks', 'brute force', 'dp']"
1862E,1862,E,Kolya and Movie Theatre,1600.0,"['constructive algorithms', 'data structures', 'greedy']"
1862D,1862,D,Ice Cream Balls,1300.0,"['binary search', 'combinatorics', 'constructive algorithms', 'math']"
1862C,1862,C,Flower City Fence,1100.0,"['binary search', 'data structures', 'implementation', 'sortings']"
1862B,1862,B,Sequence Game,800.0,['constructive algorithms']
1862A,1862,A,Gift Carpet,800.0,"['dp', 'greedy', 'implementation', 'strings']"
1861F,1861,F,Four Suits,3200.0,"['binary search', 'bitmasks', 'flows', 'greedy']"
1861E,1861,E,Non-Intersecting Subpermutations,2300.0,"['combinatorics', 'dp', 'implementation', 'math']"
1861D,1861,D,Sorting By Multiplication,1800.0,"['dp', 'greedy']"
1861C,1861,C,Queries for the Array,1600.0,"['data structures', 'dfs and similar', 'implementation', 'strings', 'trees']"
1861B,1861,B,Two Binary Strings,1000.0,"['constructive algorithms', 'dp', 'greedy']"
1861A,1861,A,Prime Deletion,800.0,"['constructive algorithms', 'math']"
1860F,1860,F,Evaluate RBS,2900.0,"['data structures', 'geometry', 'implementation', 'math', 'sortings']"
1860E,1860,E,Fast Travel Text Editor,2400.0,"['data structures', 'dfs and similar', 'graphs', 'shortest paths']"
1860D,1860,D,Balanced String,2200.0,['dp']
1860C,1860,C,Game on Permutation,1400.0,"['data structures', 'dp', 'games', 'greedy']"
1860B,1860,B,Fancy Coins,1200.0,"['binary search', 'brute force', 'greedy', 'math']"
1860A,1860,A,Not a Substring,900.0,"['constructive algorithms', 'strings']"
1859F,1859,F,Teleportation in Byteland,3200.0,"['data structures', 'dfs and similar', 'divide and conquer', 'graphs', 'shortest paths', 'trees']"
1859E,1859,E,Maximum Monogonosity,2500.0,"['brute force', 'dp', 'math']"
1859D,1859,D,Andrey and Escape from Capygrad,1800.0,"['binary search', 'data structures', 'dp', 'dsu', 'greedy', 'sortings']"
1859C,1859,C,Another Permutation Problem,1200.0,"['brute force', 'dp', 'greedy', 'math']"
1859B,1859,B,Olya and Game with Arrays,1000.0,"['constructive algorithms', 'greedy', 'math', 'sortings']"
1859A,1859,A,United We Stand,800.0,"['constructive algorithms', 'math', 'number theory']"
1858E2,1858,E2,Rollbacks (Hard Version),2600.0,"['data structures', 'interactive', 'trees']"
1858E1,1858,E1,Rollbacks (Easy Version),2500.0,"['brute force', 'data structures', 'dfs and similar', 'trees']"
1858D,1858,D,Trees and Segments,2200.0,"['brute force', 'data structures', 'dp', 'greedy', 'two pointers']"
1858C,1858,C,Yet Another Permutation Problem,1000.0,"['constructive algorithms', 'greedy', 'math', 'number theory']"
1858B,1858,B,The Walkway,1500.0,"['brute force', 'dp', 'greedy', 'math', 'number theory']"
1858A,1858,A,Buttons,800.0,"['games', 'greedy', 'math']"
1857G,1857,G,Counting Graphs,2000.0,"['combinatorics', 'divide and conquer', 'dsu', 'graphs', 'greedy', 'sortings', 'trees']"
1857F,1857,F,Sum and Product,1600.0,"['binary search', 'data structures', 'math']"
1857E,1857,E,Power of Points,1500.0,"['math', 'sortings']"
1857D,1857,D,Strong Vertices,1300.0,"['math', 'sortings', 'trees']"
1857C,1857,C,Assembly via Minimums,1200.0,"['greedy', 'sortings']"
1857B,1857,B,Maximum Rounding,1100.0,"['greedy', 'implementation', 'math']"
1857A,1857,A,Array Coloring,800.0,"['greedy', 'math']"
1856E2,1856,E2,PermuTree (hard version),2700.0,"['bitmasks', 'dfs and similar', 'dp', 'fft', 'greedy', 'implementation', 'math', 'trees']"
1856E1,1856,E1,PermuTree (easy version),1800.0,"['dfs and similar', 'dp', 'trees']"
1856D,1856,D,More Wrong,2100.0,"['divide and conquer', 'interactive']"
1856C,1856,C,To Become Max,1600.0,"['binary search', 'brute force', 'data structures', 'dp']"
1856B,1856,B,Good Arrays,900.0,"['implementation', 'math']"
1856A,1856,A,Tales of a Sort,800.0,['implementation']
1855B,1855,B,Longest Divisors Interval,900.0,"['brute force', 'combinatorics', 'greedy', 'math', 'number theory']"
1855A,1855,A,Dalton the Teacher,800.0,"['greedy', 'math']"
1854F,1854,F,Mark and Spaceship,3500.0,"['brute force', 'dp']"
1854E,1854,E,Game Bundles,3000.0,"['brute force', 'constructive algorithms', 'dp', 'greedy', 'math']"
1854D,1854,D,Michael and Hotel,3000.0,"['binary search', 'interactive', 'trees']"
1854C,1854,C,Expected Destruction,2500.0,"['combinatorics', 'dp', 'math', 'probabilities']"
1854B,1854,B,Earn or Unlock,2200.0,"['bitmasks', 'brute force', 'dp']"
1854A2,1854,A2,Dual (Hard Version),1900.0,"['constructive algorithms', 'math']"
1854A1,1854,A1,Dual (Easy Version),1400.0,"['constructive algorithms', 'math']"
1853B,1853,B,Fibonaccharsis,1200.0,"['binary search', 'brute force', 'math']"
1853A,1853,A,Desorting,800.0,"['brute force', 'greedy', 'math']"
1852F,1852,F,Panda Meetups,3500.0,"['data structures', 'dp', 'flows']"
1852E,1852,E,Rivalries,3400.0,"['constructive algorithms', 'data structures', 'greedy']"
1852D,1852,D,Miriany and Matchstick,2800.0,"['constructive algorithms', 'dp', 'greedy']"
1852C,1852,C,Ina of the Mountain,2400.0,"['data structures', 'dp', 'greedy', 'math']"
1852B,1852,B,Imbalanced Arrays,1800.0,"['constructive algorithms', 'graphs', 'greedy', 'math', 'sortings', 'two pointers']"
1852A,1852,A,Ntarsis' Set,1800.0,"['binary search', 'math', 'number theory']"
1851G,1851,G,Vlad and the Mountains,2000.0,"['binary search', 'data structures', 'dsu', 'graphs', 'implementation', 'sortings', 'trees', 'two pointers']"
1851F,1851,F,Lisa and the Martians,1800.0,"['bitmasks', 'greedy', 'math', 'strings', 'trees']"
1851E,1851,E,Nastya and Potions,1500.0,"['dfs and similar', 'dp', 'graphs', 'sortings']"
1851D,1851,D,Prefix Permutation Sums,1300.0,"['implementation', 'math']"
1851C,1851,C,Tiles Comeback,1000.0,['greedy']
1851B,1851,B,Parity Sort,800.0,"['greedy', 'sortings', 'two pointers']"
1851A,1851,A,Escalator Conversations,800.0,"['brute force', 'constructive algorithms', 'math']"
1850H,1850,H,The Third Letter,1700.0,"['dfs and similar', 'dsu', 'graphs', 'greedy', 'implementation']"
1850G,1850,G,The Morning Star,1500.0,"['combinatorics', 'data structures', 'geometry', 'implementation', 'math', 'sortings']"
1850F,1850,F,We Were Both Children,1300.0,"['brute force', 'implementation', 'math', 'number theory']"
1850E,1850,E,Cardboard for Pictures,1100.0,"['binary search', 'geometry', 'implementation', 'math']"
1850D,1850,D,Balanced Round,900.0,"['brute force', 'greedy', 'implementation', 'sortings']"
1850C,1850,C,Word on the Paper,800.0,"['implementation', 'strings']"
1850B,1850,B,Ten Words of Wisdom,800.0,"['implementation', 'sortings']"
1850A,1850,A,To My Critics,800.0,"['implementation', 'sortings']"
1849F,1849,F,XOR Partition,2700.0,"['binary search', 'bitmasks', 'data structures', 'divide and conquer', 'greedy', 'trees']"
1849E,1849,E,Max to the Right of Min,2300.0,"['binary search', 'data structures', 'divide and conquer', 'dp', 'dsu', 'two pointers']"
1849D,1849,D,Array Painting,1700.0,"['constructive algorithms', 'greedy', 'two pointers']"
1849C,1849,C,Binary String Copying,1600.0,"['binary search', 'brute force', 'data structures', 'hashing', 'strings']"
1849B,1849,B,Monsters,1000.0,"['greedy', 'math', 'sortings']"
1849A,1849,A,Morning Sandwich,800.0,"['implementation', 'math']"
1848F,1848,F,Vika and Wiki,2400.0,"['binary search', 'bitmasks', 'combinatorics', 'divide and conquer', 'dp', 'math']"
1848E,1848,E,Vika and Stone Skipping,2600.0,"['brute force', 'implementation', 'math', 'number theory']"
1848D,1848,D,Vika and Bonuses,2200.0,"['binary search', 'brute force', 'math', 'ternary search']"
1848C,1848,C,Vika and Price Tags,1800.0,"['math', 'number theory']"
1848B,1848,B,Vika and the Bridge,1200.0,"['binary search', 'data structures', 'greedy', 'implementation', 'math', 'sortings']"
1848A,1848,A,Vika and Her Friends,900.0,"['games', 'math']"
1847F,1847,F,The Boss's Identity,2500.0,"['binary search', 'bitmasks', 'data structures', 'dfs and similar', 'greedy', 'math', 'sortings']"
1847E,1847,E,Triangle Platinum?,2900.0,"['brute force', 'combinatorics', 'implementation', 'interactive', 'math', 'probabilities']"
1847D,1847,D,Professor Higashikata,1900.0,"['data structures', 'dsu', 'greedy', 'implementation', 'strings']"
1847C,1847,C,"Vampiric Powers, anyone?",1400.0,"['bitmasks', 'brute force', 'dp', 'greedy']"
1847B,1847,B,Hamon Odyssey,1000.0,"['bitmasks', 'greedy', 'two pointers']"
1847A,1847,A,The Man who became a God ,800.0,"['greedy', 'sortings']"
1846G,1846,G,Rudolf and CodeVid-23,1900.0,"['bitmasks', 'dp', 'graphs', 'greedy', 'shortest paths']"
1846F,1846,F,Rudolph and Mimic,1800.0,"['constructive algorithms', 'implementation', 'interactive']"
1846E2,1846,E2,Rudolf and Snowflakes (hard version),1800.0,"['binary search', 'brute force', 'implementation', 'math']"
1846E1,1846,E1,Rudolf and Snowflakes (simple version),1300.0,"['brute force', 'implementation', 'math']"
1846D,1846,D,Rudolph and Christmas Tree,1200.0,"['constructive algorithms', 'geometry', 'math']"
1846C,1846,C,Rudolf and the Another Competition,1200.0,"['constructive algorithms', 'data structures', 'dp', 'greedy', 'sortings']"
1846B,1846,B,Rudolph and Tic-Tac-Toe,800.0,"['brute force', 'implementation', 'strings']"
1846A,1846,A,Rudolph and Cut the Rope ,800.0,"['implementation', 'math']"
1845F,1845,F,Swimmers in the Pool,2800.0,"['dp', 'fft', 'math', 'number theory']"
1845E,1845,E,Boxes and Balls,2500.0,"['dp', 'implementation', 'math']"
1845D,1845,D,Rating System,1800.0,"['binary search', 'brute force', 'data structures', 'dp', 'dsu', 'greedy', 'math', 'two pointers']"
1845C,1845,C,Strong Password,1400.0,"['binary search', 'dp', 'greedy', 'strings']"
1845B,1845,B,Come Together,900.0,"['geometry', 'implementation', 'math']"
1845A,1845,A,Forbidden Integer,800.0,"['constructive algorithms', 'implementation', 'math', 'number theory']"
1844H,1844,H,Multiple of Three Cycles,3400.0,"['combinatorics', 'data structures', 'dp', 'dsu', 'math']"
1844G,1844,G,Tree Weights,3000.0,"['bitmasks', 'constructive algorithms', 'data structures', 'dfs and similar', 'implementation', 'math', 'matrices', 'number theory', 'trees']"
1844F2,1844,F2,Min Cost Permutation (Hard Version),2800.0,"['binary search', 'constructive algorithms', 'data structures', 'greedy', 'math', 'sortings']"
1844F1,1844,F1,Min Cost Permutation (Easy Version),2600.0,"['brute force', 'constructive algorithms', 'greedy', 'math']"
1844E,1844,E,Great Grids,2400.0,"['2-sat', 'constructive algorithms', 'dfs and similar', 'dsu', 'graphs']"
1844D,1844,D,Row Major,1400.0,"['constructive algorithms', 'greedy', 'math', 'number theory', 'strings']"
1844C,1844,C,Particles,1300.0,"['dp', 'greedy', 'implementation', 'math']"
1844B,1844,B,Permutations & Primes,1000.0,"['constructive algorithms', 'math']"
1844A,1844,A,Subtraction Game,800.0,"['constructive algorithms', 'games']"
1843F2,1843,F2,Omsk Metro (hard version),2300.0,"['data structures', 'dfs and similar', 'divide and conquer', 'dp', 'math', 'trees']"
1843F1,1843,F1,Omsk Metro (simple version),1800.0,"['data structures', 'dfs and similar', 'dp', 'graphs', 'greedy', 'math', 'trees']"
1843E,1843,E,Tracking Segments,1600.0,"['binary search', 'brute force', 'data structures', 'two pointers']"
1843D,1843,D,Apple Tree,1200.0,"['combinatorics', 'dfs and similar', 'dp', 'math', 'trees']"
1843C,1843,C,Sum in Binary Tree,800.0,"['bitmasks', 'combinatorics', 'math', 'trees']"
1843B,1843,B,Long Long,800.0,"['greedy', 'math', 'two pointers']"
1843A,1843,A,Sasha and Array Coloring,800.0,"['greedy', 'sortings', 'two pointers']"
1842I,1842,I,Tenzing and Necklace,3500.0,"['divide and conquer', 'dp', 'greedy']"
1842H,1842,H,Tenzing and Random Real Numbers,3000.0,"['bitmasks', 'dp', 'graphs', 'math', 'probabilities']"
1842G,1842,G,Tenzing and Random Operations,2800.0,"['combinatorics', 'dp', 'math', 'probabilities']"
1842F,1842,F,Tenzing and Tree,2500.0,"['dfs and similar', 'greedy', 'shortest paths', 'sortings', 'trees']"
1842E,1842,E,Tenzing and Triangle,2300.0,"['data structures', 'dp', 'geometry', 'greedy', 'math']"
1842D,1842,D,Tenzing and His Animal Friends ,1900.0,"['constructive algorithms', 'graphs', 'greedy']"
1842C,1842,C,Tenzing and Balls,1500.0,['dp']
1842B,1842,B,Tenzing and Books,1100.0,"['bitmasks', 'greedy', 'math']"
1842A,1842,A,Tenzing and Tsondu,800.0,"['games', 'math']"
1841F,1841,F,Monocarp and a Strategic Game,2700.0,"['geometry', 'sortings', 'two pointers']"
1841E,1841,E,Fill the Matrix,2200.0,"['data structures', 'greedy', 'math']"
1841D,1841,D,Pairs of Segments,2000.0,"['data structures', 'greedy', 'sortings', 'two pointers']"
1841C,1841,C,Ranom Numbers,1800.0,"['brute force', 'dp', 'greedy', 'math', 'strings']"
1841B,1841,B,Keep it Beautiful,1000.0,['implementation']
1841A,1841,A,Game with Board,800.0,"['constructive algorithms', 'games']"
1840G2,1840,G2,In Search of Truth (Hard Version),2500.0,"['constructive algorithms', 'interactive', 'math', 'meet-in-the-middle', 'probabilities']"
1840G1,1840,G1,In Search of Truth (Easy Version),2200.0,"['constructive algorithms', 'interactive', 'math', 'meet-in-the-middle', 'probabilities']"
1840F,1840,F,Railguns,2200.0,"['brute force', 'dfs and similar', 'dp', 'graphs']"
1840E,1840,E,Character Blocking,1600.0,"['data structures', 'hashing', 'implementation']"
1840D,1840,D,Wooden Toy Festival,1400.0,"['binary search', 'greedy', 'sortings']"
1840C,1840,C,Ski Resort,1000.0,"['combinatorics', 'math', 'two pointers']"
1840B,1840,B,Binary Cafe,1100.0,"['bitmasks', 'combinatorics', 'math']"
1840A,1840,A,Cipher Shifer,800.0,"['implementation', 'strings', 'two pointers']"
1839E,1839,E,Decreasing Game,2400.0,"['constructive algorithms', 'dfs and similar', 'dp', 'greedy', 'interactive']"
1839D,1839,D,Ball Sorting,2100.0,"['data structures', 'dp', 'sortings']"
1839C,1839,C,Insert Zero and Invert Prefix,1300.0,['constructive algorithms']
1839B,1839,B,Lamps,1100.0,"['greedy', 'sortings']"
1839A,1839,A,The Good Array,800.0,"['greedy', 'implementation', 'math']"
1838F,1838,F,Stuck Conveyor,3000.0,"['binary search', 'constructive algorithms', 'interactive']"
1838E,1838,E,Count Supersequences,2500.0,"['combinatorics', 'dp', 'math']"
1838D,1838,D,Bracket Walk,2100.0,"['data structures', 'greedy', 'strings']"
1838C,1838,C,No Prime Differences,1400.0,"['constructive algorithms', 'math', 'number theory']"
1838B,1838,B,Minimize Permutation Subarrays,1100.0,"['constructive algorithms', 'math']"
1838A,1838,A,Blackboard List,800.0,"['constructive algorithms', 'math']"
1837F,1837,F,Editorial for Two,2400.0,"['binary search', 'data structures', 'greedy', 'implementation']"
1837E,1837,E,Playoff Fixing,2200.0,"['combinatorics', 'trees']"
1837D,1837,D,Bracket Coloring,1400.0,"['constructive algorithms', 'greedy']"
1837C,1837,C,Best Binary String,1000.0,"['constructive algorithms', 'greedy']"
1837B,1837,B,Comparison String,900.0,['greedy']
1837A,1837,A,Grasshopper on a Line,800.0,"['constructive algorithms', 'math']"
1836B,1836,B,Astrophysicists,1100.0,"['greedy', 'math']"
1836A,1836,A,Destroyer,800.0,"['implementation', 'sortings']"
1835F,1835,F,Good Graph,3500.0,"['bitmasks', 'dfs and similar', 'graph matchings', 'graphs', 'implementation']"
1835E,1835,E,Old Mobile,3500.0,"['combinatorics', 'dp', 'probabilities']"
1835D,1835,D,Doctor's Brown Hypothesis,2900.0,"['dfs and similar', 'graphs', 'math', 'number theory']"
1835C,1835,C,Twin Clusters,2600.0,"['bitmasks', 'brute force', 'constructive algorithms', 'math', 'probabilities']"
1835B,1835,B,Lottery,2500.0,"['binary search', 'brute force', 'greedy', 'math', 'two pointers']"
1835A,1835,A,k-th equality,1700.0,"['brute force', 'implementation', 'math']"
1834F,1834,F,Typewriter,2500.0,"['brute force', 'math']"
1834E,1834,E,MEX of LCM,2300.0,"['binary search', 'data structures', 'implementation', 'math', 'number theory']"
1834D,1834,D,Survey in Class,1900.0,"['brute force', 'data structures', 'greedy', 'implementation', 'sortings']"
1834C,1834,C,Game with Reversing,1200.0,"['games', 'greedy', 'math', 'strings']"
1834B,1834,B,Maximum Strength,1000.0,"['greedy', 'math']"
1834A,1834,A,Unit Array,800.0,"['greedy', 'math']"
1833G,1833,G,Ksyusha and Chinchilla,1800.0,"['constructive algorithms', 'dfs and similar', 'dp', 'dsu', 'greedy', 'implementation', 'trees']"
1833F,1833,F,Ira and Flamenco,1700.0,"['combinatorics', 'constructive algorithms', 'data structures', 'implementation', 'math', 'sortings', 'two pointers']"
1833E,1833,E,Round Dance,1600.0,"['dfs and similar', 'dsu', 'graphs', 'shortest paths']"
1833D,1833,D,Flipper,1400.0,"['brute force', 'constructive algorithms', 'greedy']"
1833C,1833,C,Vlad Building Beautiful Array,800.0,"['greedy', 'math']"
1833B,1833,B,Restore the Weather,900.0,"['greedy', 'sortings']"
1833A,1833,A,Musical Puzzle,800.0,"['implementation', 'strings']"
1832F,1832,F,Zombies,3200.0,"['binary search', 'dp']"
1832E,1832,E,Combinatorics Problem,2200.0,"['brute force', 'combinatorics', 'dp']"
1832D2,1832,D2,Red-Blue Operations (Hard Version),2400.0,"['binary search', 'constructive algorithms', 'greedy', 'implementation', 'math']"
